index,x-value,pointwise error (4 s.f.),MAE (yes/no)
469,-0.9995453705,806.6,no
470,-0.9995505797,816,no
471,-0.9995557293,825.5,no
472,-0.9995608199,835.1,no
473,-0.9995658522,844.8,no
474,-0.9995708268,854.6,no
475,-0.9995757444,864.5,no
476,-0.9995806056,874.6,no
477,-0.9995854112,884.8,no
478,-0.9995901616,895,no
479,-0.9995948577,905.5,no
480,-0.9995994999,916,no
481,-0.999604089,926.6,no
482,-0.9996086254,937.4,no
483,-0.9996131099,948.3,no
484,-0.999617543,959.3,no
485,-0.9996219253,970.5,no
486,-0.9996262574,981.7,no
487,-0.9996305399,993.1,no
488,-0.9996347733,1005,no
489,-0.9996389581,1016,no
490,-0.9996430951,1028,no
491,-0.9996471846,1040,no
492,-0.9996512273,1052,no
493,-0.9996552236,1064,no
494,-0.9996591741,1077,no
495,-0.9996630794,1089,no
496,-0.99966694,1102,no
497,-0.9996707563,1115,no
498,-0.9996745288,1128,no
499,-0.9996782582,1141,no
500,-0.9996819448,1154,no
501,-0.9996855892,1167,no
502,-0.9996891918,1181,no
503,-0.9996927531,1195,no
504,-0.9996962736,1209,no
505,-0.9996997538,1223,no
506,-0.9997031941,1237,no
507,-0.999706595,1251,no
508,-0.999709957,1266,no
509,-0.9997132804,1280,no
510,-0.9997165657,1295,no
511,-0.9997198133,1310,no
512,-0.9997230238,1326,no
513,-0.9997261975,1341,no
514,-0.9997293348,1357,no
515,-0.9997324362,1372,no
516,-0.999735502,1388,no
517,-0.9997385327,1404,no
518,-0.9997415286,1421,no
519,-0.9997444903,1437,no
520,-0.999747418,1454,no
521,-0.9997503122,1471,no
522,-0.9997531732,1488,no
523,-0.9997560014,1505,no
524,-0.9997587972,1523,no
525,-0.999761561,1540,no
526,-0.9997642931,1558,no
527,-0.9997669939,1576,no
528,-0.9997696637,1595,no
529,-0.999772303,1613,no
530,-0.999774912,1632,no
531,-0.9997774911,1651,no
532,-0.9997800407,1670,no
533,-0.9997825611,1689,no
534,-0.9997850525,1709,no
535,-0.9997875155,1729,no
536,-0.9997899502,1749,no
537,-0.999792357,1769,no
538,-0.9997947362,1790,no
539,-0.9997970882,1810,no
540,-0.9997994132,1831,no
541,-0.9998017116,1853,no
542,-0.9998039837,1874,no
543,-0.9998062297,1896,no
544,-0.9998084499,1918,no
545,-0.9998106448,1940,no
546,-0.9998128145,1963,no
547,-0.9998149593,1986,no
548,-0.9998170795,2009,no
549,-0.9998191755,2032,no
550,-0.9998212474,2055,no
551,-0.9998232956,2079,no
552,-0.9998253204,2103,no
553,-0.9998273219,2128,no
554,-0.9998293005,2153,no
555,-0.9998312564,2178,no
556,-0.9998331899,2203,no
557,-0.9998351013,2228,no
558,-0.9998369908,2254,no
559,-0.9998388586,2280,no
560,-0.999840705,2307,no
561,-0.9998425302,2334,no
562,-0.9998443346,2361,no
563,-0.9998461182,2388,no
564,-0.9998478814,2416,no
565,-0.9998496245,2444,no
566,-0.9998513475,2472,no
567,-0.9998530508,2501,no
568,-0.9998547346,2530,no
569,-0.9998563991,2559,no
570,-0.9998580445,2589,no
571,-0.9998596711,2619,no
572,-0.999861279,2649,no
573,-0.9998628685,2680,no
574,-0.9998644398,2711,no
575,-0.9998659931,2743,no
576,-0.9998675286,2774,no
577,-0.9998690465,2807,no
578,-0.999870547,2839,no
579,-0.9998720303,2872,no
580,-0.9998734966,2905,no
581,-0.9998749461,2939,no
582,-0.999876379,2973,no
583,-0.9998777955,3008,no
584,-0.9998791958,3043,no
585,-0.99988058,3078,no
586,-0.9998819483,3114,no
587,-0.999883301,3150,no
588,-0.9998846382,3186,no
589,-0.99988596,3223,no
590,-0.9998872667,3261,no
591,-0.9998885585,3299,no
592,-0.9998898354,3337,no
593,-0.9998910977,3375,no
