index,x,d,err_taylor,err_pade,log_err_taylor,log_err_pade
163,-0.9845407226,0.0154592774,21.34,0.2558,3.0604850104,-1.3634890999
164,-0.9847178596,0.0152821404,21.61,0.2621,3.0732687856,-1.3391732278
165,-0.984892967,0.015107033,21.89,0.2685,3.0860379084,-1.3148689075
166,-0.9850660678,0.0149339322,22.17,0.2751,3.098792552,-1.2905759638
167,-0.9852371853,0.0147628147,22.46,0.2819,3.1115328871,-1.2662942236
168,-0.985406342,0.014593658,22.74,0.2888,3.1242590827,-1.2420235149
169,-0.9855735605,0.0144264395,23.03,0.2959,3.1369713056,-1.2177636677
170,-0.9857388629,0.0142611371,23.33,0.3032,3.1496697206,-1.1935145134
171,-0.9859022713,0.0140977287,23.63,0.3106,3.1623544905,-1.1692758851
172,-0.9860638073,0.0139361927,23.93,0.3182,3.1750257761,-1.1450476173
173,-0.9862234923,0.0137765077,24.23,0.326,3.1876837363,-1.1208295461
174,-0.9863813476,0.0136186524,24.54,0.334,3.2003285279,-1.0966215091
175,-0.9865373942,0.0134626058,24.85,0.3422,3.2129603062,-1.0724233453
176,-0.9866916528,0.0133083472,25.17,0.3506,3.2255792242,-1.0482348952
177,-0.9868441438,0.0131558562,25.49,0.3591,3.2381854333,-1.0240560007
178,-0.9869948875,0.0130051125,25.81,0.3679,3.2507790831,-0.9998865049
179,-0.9871439039,0.0128560961,26.14,0.3769,3.2633603211,-0.9757262526
180,-0.9872912129,0.0127087871,26.47,0.3861,3.2759292933,-0.9515750896
181,-0.987436834,0.012563166,26.8,0.3956,3.288486144,-0.9274328634
182,-0.9875807865,0.0124192135,27.14,0.4052,3.3010310154,-0.9032994223
183,-0.9877230895,0.0122769105,27.48,0.4151,3.3135640484,-0.8791746163
184,-0.987863762,0.012136238,27.83,0.4253,3.3260853819,-0.8550582963
185,-0.9880028226,0.0119971774,28.18,0.4356,3.3385951533,-0.8309503148
186,-0.9881402899,0.0118597101,28.53,0.4463,3.3510934983,-0.8068505251
187,-0.988276182,0.011723818,28.89,0.4571,3.3635805509,-0.7827587819
188,-0.988410517,0.011589483,29.26,0.4683,3.3760564437,-0.758674941
189,-0.9885433127,0.0114566873,29.62,0.4797,3.3885213075,-0.7345988594
190,-0.9886745868,0.0113254132,29.99,0.4914,3.4009752716,-0.7105303951
191,-0.9888043568,0.0111956432,30.37,0.5034,3.4134184637,-0.6864694071
