index,x-value,pointwise error (4 s.f.),MAE (yes/no)
433,-0.368,9.757e-06,no
434,-0.367,9.454e-06,no
435,-0.366,9.16e-06,no
436,-0.365,8.875e-06,no
437,-0.364,8.597e-06,no
438,-0.363,8.328e-06,no
439,-0.362,8.066e-06,no
440,-0.361,7.812e-06,no
441,-0.36,7.566e-06,no
442,-0.359,7.326e-06,no
443,-0.358,7.094e-06,no
444,-0.357,6.868e-06,no
445,-0.356,6.649e-06,no
446,-0.355,6.437e-06,no
447,-0.354,6.23e-06,no
448,-0.353,6.03e-06,no
449,-0.352,5.836e-06,no
450,-0.351,5.647e-06,no
451,-0.35,5.464e-06,no
452,-0.349,5.287e-06,no
453,-0.348,5.115e-06,no
454,-0.347,4.948e-06,no
455,-0.346,4.786e-06,no
456,-0.345,4.629e-06,no
457,-0.344,4.477e-06,no
458,-0.343,4.329e-06,no
459,-0.342,4.186e-06,no
460,-0.341,4.047e-06,no
461,-0.34,3.912e-06,no
462,-0.339,3.782e-06,no
463,-0.338,3.655e-06,no
464,-0.337,3.533e-06,no
465,-0.336,3.414e-06,no
466,-0.335,3.299e-06,no
467,-0.334,3.187e-06,no
468,-0.333,3.079e-06,no
469,-0.332,2.975e-06,no
470,-0.331,2.873e-06,no
471,-0.33,2.775e-06,no
472,-0.329,2.68e-06,no
473,-0.328,2.588e-06,no
474,-0.327,2.499e-06,no
475,-0.326,2.412e-06,no
476,-0.325,2.329e-06,no
477,-0.324,2.248e-06,no
478,-0.323,2.169e-06,no
479,-0.322,2.094e-06,no
480,-0.321,2.02e-06,no
481,-0.32,1.949e-06,no
482,-0.319,1.88e-06,no
483,-0.318,1.814e-06,no
484,-0.317,1.75e-06,no
485,-0.316,1.687e-06,no
486,-0.315,1.627e-06,no
487,-0.314,1.569e-06,no
488,-0.313,1.513e-06,no
489,-0.312,1.458e-06,no
490,-0.311,1.406e-06,no
491,-0.31,1.355e-06,no
492,-0.309,1.305e-06,no
493,-0.308,1.258e-06,no
494,-0.307,1.212e-06,no
495,-0.306,1.168e-06,no
496,-0.305,1.125e-06,no
497,-0.304,1.083e-06,no
498,-0.303,1.043e-06,no
499,-0.302,1.004e-06,no
500,-0.301,9.671e-07,no
501,-0.3,9.31e-07,no
502,-0.299,8.961e-07,no
503,-0.298,8.625e-07,no
504,-0.297,8.3e-07,no
505,-0.296,7.986e-07,no
506,-0.295,7.683e-07,no
507,-0.294,7.391e-07,no
508,-0.293,7.109e-07,no
509,-0.292,6.837e-07,no
510,-0.291,6.575e-07,no
511,-0.29,6.322e-07,no
512,-0.289,6.077e-07,no
513,-0.288,5.842e-07,no
514,-0.287,5.615e-07,no
515,-0.286,5.396e-07,no
516,-0.285,5.184e-07,no
517,-0.284,4.981e-07,no
518,-0.283,4.785e-07,no
519,-0.282,4.595e-07,no
520,-0.281,4.413e-07,no
521,-0.28,4.238e-07,no
522,-0.279,4.068e-07,no
523,-0.278,3.905e-07,no
524,-0.277,3.748e-07,no
525,-0.276,3.597e-07,no
526,-0.275,3.452e-07,no
527,-0.274,3.312e-07,no
528,-0.273,3.177e-07,no
529,-0.272,3.047e-07,no
530,-0.271,2.922e-07,no
531,-0.27,2.801e-07,no
532,-0.269,2.686e-07,no
533,-0.268,2.574e-07,no
534,-0.267,2.467e-07,no
535,-0.266,2.364e-07,no
536,-0.265,2.265e-07,no
537,-0.264,2.17e-07,no
538,-0.263,2.079e-07,no
539,-0.262,1.991e-07,no
540,-0.261,1.906e-07,no
541,-0.26,1.825e-07,no
542,-0.259,1.747e-07,no
543,-0.258,1.672e-07,no
544,-0.257,1.599e-07,no
545,-0.256,1.53e-07,no
546,-0.255,1.464e-07,no
547,-0.254,1.4e-07,no
548,-0.253,1.339e-07,no
549,-0.252,1.28e-07,no
550,-0.251,1.224e-07,no
551,-0.25,1.169e-07,no
552,-0.249,1.118e-07,no
553,-0.248,1.068e-07,no
554,-0.247,1.02e-07,no
555,-0.246,9.741e-08,no
556,-0.245,9.302e-08,no
557,-0.244,8.881e-08,no
558,-0.243,8.478e-08,no
559,-0.242,8.091e-08,no
560,-0.241,7.721e-08,no
561,-0.24,7.366e-08,no
562,-0.239,7.026e-08,no
563,-0.238,6.7e-08,no
564,-0.237,6.389e-08,no
565,-0.236,6.09e-08,no
566,-0.235,5.805e-08,no
567,-0.234,5.532e-08,no
568,-0.233,5.27e-08,no
569,-0.232,5.02e-08,no
570,-0.231,4.781e-08,no
571,-0.23,4.552e-08,no
572,-0.229,4.334e-08,no
573,-0.228,4.125e-08,no
574,-0.227,3.925e-08,no
575,-0.226,3.734e-08,no
576,-0.225,3.551e-08,no
577,-0.224,3.377e-08,no
578,-0.223,3.211e-08,no
579,-0.222,3.052e-08,no
580,-0.221,2.901e-08,no
581,-0.22,2.756e-08,no
582,-0.219,2.618e-08,no
583,-0.218,2.486e-08,no
584,-0.217,2.36e-08,no
585,-0.216,2.241e-08,no
586,-0.215,2.126e-08,no
587,-0.214,2.018e-08,no
588,-0.213,1.914e-08,no
589,-0.212,1.815e-08,no
590,-0.211,1.721e-08,no
591,-0.21,1.631e-08,no
592,-0.209,1.546e-08,no
593,-0.208,1.464e-08,no
594,-0.207,1.387e-08,no
595,-0.206,1.313e-08,no
596,-0.205,1.243e-08,no
597,-0.204,1.177e-08,no
598,-0.203,1.114e-08,no
599,-0.202,1.053e-08,no
600,-0.201,9.961e-09,no
601,-0.2,9.418e-09,no
602,-0.199,8.901e-09,no
603,-0.198,8.411e-09,no
604,-0.197,7.945e-09,no
605,-0.196,7.504e-09,no
606,-0.195,7.084e-09,no
607,-0.194,6.686e-09,no
608,-0.193,6.309e-09,no
609,-0.192,5.951e-09,no
610,-0.191,5.612e-09,no
611,-0.19,5.291e-09,no
612,-0.189,4.986e-09,no
613,-0.188,4.698e-09,no
614,-0.187,4.425e-09,no
615,-0.186,4.166e-09,no
616,-0.185,3.921e-09,no
617,-0.184,3.69e-09,no
618,-0.183,3.471e-09,no
619,-0.182,3.264e-09,no
620,-0.181,3.068e-09,no
621,-0.18,2.883e-09,no
622,-0.179,2.709e-09,no
623,-0.178,2.544e-09,no
624,-0.177,2.388e-09,no
625,-0.176,2.241e-09,no
626,-0.175,2.102e-09,no
627,-0.174,1.971e-09,no
628,-0.173,1.848e-09,no
629,-0.172,1.732e-09,no
630,-0.171,1.622e-09,no
631,-0.17,1.519e-09,no
632,-0.169,1.422e-09,no
