index,x-value,pointwise error (4 s.f.),MAE (yes/no)
651,-0.9999441855,9525,no
652,-0.9999448251,9586,no
653,-0.9999454573,9649,no
654,-0.9999460823,9713,no
655,-0.9999467001,9778,no
656,-0.9999473108,9844,no
657,-0.9999479145,9912,no
658,-0.9999485113,9981,no
659,-0.9999491013,1.005e+04,no
660,-0.9999496845,1.012e+04,no
661,-0.999950261,1.019e+04,no
662,-0.999950831,1.027e+04,no
663,-0.9999513944,1.034e+04,no
664,-0.9999519513,1.042e+04,no
665,-0.9999525019,1.05e+04,no
666,-0.9999530461,1.057e+04,no
667,-0.9999535841,1.065e+04,no
668,-0.999954116,1.074e+04,no
669,-0.9999546417,1.082e+04,no
670,-0.9999551614,1.09e+04,no
671,-0.9999556752,1.099e+04,no
672,-0.9999561831,1.107e+04,no
673,-0.9999566852,1.116e+04,no
674,-0.9999571815,1.125e+04,no
675,-0.9999576721,1.134e+04,no
676,-0.9999581571,1.143e+04,no
677,-0.9999586366,1.152e+04,no
678,-0.9999591105,1.162e+04,no
679,-0.999959579,1.171e+04,no
680,-0.9999600422,1.181e+04,no
681,-0.9999605,1.191e+04,no
682,-0.9999609526,1.201e+04,no
683,-0.9999614001,1.211e+04,no
684,-0.9999618424,1.221e+04,no
685,-0.9999622796,1.232e+04,no
686,-0.9999627118,1.242e+04,no
687,-0.999963139,1.253e+04,no
688,-0.9999635614,1.264e+04,no
689,-0.9999639789,1.275e+04,no
690,-0.9999643917,1.286e+04,no
691,-0.9999647997,1.297e+04,no
692,-0.999965203,1.308e+04,no
693,-0.9999656017,1.32e+04,no
694,-0.9999659959,1.332e+04,no
695,-0.9999663855,1.344e+04,no
696,-0.9999667707,1.356e+04,no
697,-0.9999671514,1.368e+04,no
698,-0.9999675278,1.38e+04,no
699,-0.9999678999,1.393e+04,no
700,-0.9999682677,1.405e+04,no
701,-0.9999686313,1.418e+04,no
702,-0.9999689907,1.431e+04,no
703,-0.999969346,1.444e+04,no
704,-0.9999696973,1.458e+04,no
705,-0.9999700445,1.471e+04,no
706,-0.9999703877,1.485e+04,no
707,-0.9999707271,1.499e+04,no
708,-0.9999710625,1.513e+04,no
709,-0.999971394,1.527e+04,no
710,-0.9999717218,1.541e+04,no
711,-0.9999720458,1.556e+04,no
712,-0.9999723661,1.571e+04,no
713,-0.9999726828,1.586e+04,no
714,-0.9999729958,1.601e+04,no
715,-0.9999733052,1.616e+04,no
716,-0.9999736111,1.632e+04,no
717,-0.9999739135,1.647e+04,no
718,-0.9999742124,1.663e+04,no
719,-0.9999745079,1.679e+04,no
720,-0.9999748,1.696e+04,no
721,-0.9999750887,1.712e+04,no
722,-0.9999753741,1.729e+04,no
723,-0.9999756563,1.746e+04,no
724,-0.9999759352,1.763e+04,no
725,-0.999976211,1.78e+04,no
726,-0.9999764836,1.798e+04,no
727,-0.999976753,1.815e+04,no
