index,x-value,pointwise error (4 s.f.),MAE (yes/no)
299,-0.502,2.651e-05,no
300,-0.501,2.6e-05,no
301,-0.5,2.549e-05,no
302,-0.499,2.499e-05,no
303,-0.498,2.45e-05,no
304,-0.497,2.402e-05,no
305,-0.496,2.355e-05,no
306,-0.495,2.308e-05,no
307,-0.494,2.263e-05,no
308,-0.493,2.218e-05,no
309,-0.492,2.174e-05,no
310,-0.491,2.132e-05,no
311,-0.49,2.089e-05,no
312,-0.489,2.048e-05,no
313,-0.488,2.007e-05,no
314,-0.487,1.968e-05,no
315,-0.486,1.929e-05,no
316,-0.485,1.89e-05,no
317,-0.484,1.853e-05,no
318,-0.483,1.816e-05,no
319,-0.482,1.78e-05,no
320,-0.481,1.744e-05,no
321,-0.48,1.709e-05,no
322,-0.479,1.675e-05,no
323,-0.478,1.641e-05,no
324,-0.477,1.609e-05,no
325,-0.476,1.576e-05,no
326,-0.475,1.545e-05,no
327,-0.474,1.513e-05,no
328,-0.473,1.483e-05,no
329,-0.472,1.453e-05,no
330,-0.471,1.424e-05,no
331,-0.47,1.395e-05,no
332,-0.469,1.367e-05,no
333,-0.468,1.339e-05,no
334,-0.467,1.312e-05,no
335,-0.466,1.285e-05,no
336,-0.465,1.259e-05,no
337,-0.464,1.233e-05,no
338,-0.463,1.208e-05,no
339,-0.462,1.184e-05,no
340,-0.461,1.159e-05,no
341,-0.46,1.136e-05,no
342,-0.459,1.112e-05,no
343,-0.458,1.09e-05,no
344,-0.457,1.067e-05,no
345,-0.456,1.045e-05,no
346,-0.455,1.024e-05,no
347,-0.454,1.003e-05,no
348,-0.453,9.82e-06,no
349,-0.452,9.617e-06,no
350,-0.451,9.418e-06,no
351,-0.45,9.223e-06,no
352,-0.449,9.032e-06,no
353,-0.448,8.844e-06,no
354,-0.447,8.66e-06,no
355,-0.446,8.48e-06,no
356,-0.445,8.303e-06,no
357,-0.444,8.129e-06,no
358,-0.443,7.959e-06,no
359,-0.442,7.793e-06,no
360,-0.441,7.629e-06,no
361,-0.44,7.469e-06,no
362,-0.439,7.312e-06,no
363,-0.438,7.158e-06,no
364,-0.437,7.007e-06,no
365,-0.436,6.859e-06,no
366,-0.435,6.714e-06,no
367,-0.434,6.572e-06,no
368,-0.433,6.432e-06,no
369,-0.432,6.296e-06,no
370,-0.431,6.162e-06,no
371,-0.43,6.031e-06,no
372,-0.429,5.902e-06,no
373,-0.428,5.776e-06,no
374,-0.427,5.652e-06,no
375,-0.426,5.531e-06,no
376,-0.425,5.413e-06,no
377,-0.424,5.296e-06,no
378,-0.423,5.182e-06,no
379,-0.422,5.071e-06,no
380,-0.421,4.961e-06,no
381,-0.42,4.854e-06,no
382,-0.419,4.749e-06,no
383,-0.418,4.646e-06,no
384,-0.417,4.545e-06,no
385,-0.416,4.446e-06,no
386,-0.415,4.35e-06,no
387,-0.414,4.255e-06,no
388,-0.413,4.162e-06,no
389,-0.412,4.071e-06,no
390,-0.411,3.982e-06,no
391,-0.41,3.894e-06,no
392,-0.409,3.809e-06,no
393,-0.408,3.725e-06,no
394,-0.407,3.643e-06,no
395,-0.406,3.562e-06,no
396,-0.405,3.483e-06,no
397,-0.404,3.406e-06,no
398,-0.403,3.331e-06,no
399,-0.402,3.256e-06,no
400,-0.401,3.184e-06,no
401,-0.4,3.113e-06,no
402,-0.399,3.043e-06,no
403,-0.398,2.975e-06,no
404,-0.397,2.909e-06,no
405,-0.396,2.843e-06,no
406,-0.395,2.779e-06,no
407,-0.394,2.717e-06,no
408,-0.393,2.655e-06,no
409,-0.392,2.595e-06,no
410,-0.391,2.537e-06,no
411,-0.39,2.479e-06,no
412,-0.389,2.423e-06,no
413,-0.388,2.368e-06,no
414,-0.387,2.314e-06,no
415,-0.386,2.261e-06,no
416,-0.385,2.209e-06,no
417,-0.384,2.158e-06,no
418,-0.383,2.109e-06,no
419,-0.382,2.06e-06,no
420,-0.381,2.013e-06,no
421,-0.38,1.966e-06,no
422,-0.379,1.921e-06,no
423,-0.378,1.876e-06,no
424,-0.377,1.833e-06,no
425,-0.376,1.79e-06,no
426,-0.375,1.748e-06,no
427,-0.374,1.708e-06,no
428,-0.373,1.668e-06,no
429,-0.372,1.629e-06,no
430,-0.371,1.59e-06,no
431,-0.37,1.553e-06,no
432,-0.369,1.516e-06,no
433,-0.368,1.481e-06,no
434,-0.367,1.446e-06,no
435,-0.366,1.411e-06,no
436,-0.365,1.378e-06,no
437,-0.364,1.345e-06,no
438,-0.363,1.313e-06,no
439,-0.362,1.282e-06,no
440,-0.361,1.251e-06,no
441,-0.36,1.221e-06,no
442,-0.359,1.192e-06,no
443,-0.358,1.163e-06,no
444,-0.357,1.135e-06,no
445,-0.356,1.108e-06,no
446,-0.355,1.081e-06,no
447,-0.354,1.054e-06,no
448,-0.353,1.029e-06,no
449,-0.352,1.004e-06,no
450,-0.351,9.793e-07,no
451,-0.35,9.553e-07,no
452,-0.349,9.319e-07,no
453,-0.348,9.09e-07,no
454,-0.347,8.866e-07,no
455,-0.346,8.647e-07,no
456,-0.345,8.434e-07,no
457,-0.344,8.225e-07,no
458,-0.343,8.021e-07,no
459,-0.342,7.821e-07,no
460,-0.341,7.626e-07,no
461,-0.34,7.435e-07,no
462,-0.339,7.249e-07,no
463,-0.338,7.067e-07,no
464,-0.337,6.89e-07,no
465,-0.336,6.716e-07,no
466,-0.335,6.546e-07,no
467,-0.334,6.381e-07,no
468,-0.333,6.219e-07,no
469,-0.332,6.061e-07,no
470,-0.331,5.906e-07,no
471,-0.33,5.755e-07,no
472,-0.329,5.608e-07,no
473,-0.328,5.464e-07,no
474,-0.327,5.324e-07,no
475,-0.326,5.186e-07,no
476,-0.325,5.052e-07,no
477,-0.324,4.922e-07,no
478,-0.323,4.794e-07,no
479,-0.322,4.669e-07,no
480,-0.321,4.547e-07,no
481,-0.32,4.429e-07,no
482,-0.319,4.313e-07,no
483,-0.318,4.199e-07,no
484,-0.317,4.089e-07,no
485,-0.316,3.981e-07,no
486,-0.315,3.876e-07,no
487,-0.314,3.773e-07,no
488,-0.313,3.673e-07,no
489,-0.312,3.575e-07,no
490,-0.311,3.479e-07,no
491,-0.31,3.386e-07,no
492,-0.309,3.295e-07,no
493,-0.308,3.207e-07,no
494,-0.307,3.12e-07,no
495,-0.306,3.036e-07,no
496,-0.305,2.953e-07,no
497,-0.304,2.873e-07,no
498,-0.303,2.795e-07,no
499,-0.302,2.718e-07,no
500,-0.301,2.644e-07,no
501,-0.3,2.571e-07,no
502,-0.299,2.501e-07,no
503,-0.298,2.432e-07,no
504,-0.297,2.364e-07,no
505,-0.296,2.299e-07,no
506,-0.295,2.235e-07,no
507,-0.294,2.172e-07,no
508,-0.293,2.112e-07,no
509,-0.292,2.052e-07,no
510,-0.291,1.995e-07,no
511,-0.29,1.938e-07,no
512,-0.289,1.884e-07,no
513,-0.288,1.83e-07,no
514,-0.287,1.778e-07,no
515,-0.286,1.728e-07,no
516,-0.285,1.678e-07,no
517,-0.284,1.63e-07,no
518,-0.283,1.583e-07,no
519,-0.282,1.538e-07,no
520,-0.281,1.493e-07,no
521,-0.28,1.45e-07,no
522,-0.279,1.408e-07,no
523,-0.278,1.367e-07,no
524,-0.277,1.327e-07,no
525,-0.276,1.288e-07,no
526,-0.275,1.25e-07,no
527,-0.274,1.213e-07,no
528,-0.273,1.177e-07,no
529,-0.272,1.142e-07,no
530,-0.271,1.108e-07,no
531,-0.27,1.075e-07,no
532,-0.269,1.043e-07,no
533,-0.268,1.012e-07,no
