index,x-value,pointwise error (4 s.f.),MAE (yes/no)
357,-0.444,2.033e-05,no
358,-0.443,1.98e-05,no
359,-0.442,1.928e-05,no
360,-0.441,1.878e-05,no
361,-0.44,1.829e-05,no
362,-0.439,1.781e-05,no
363,-0.438,1.734e-05,no
364,-0.437,1.688e-05,no
365,-0.436,1.644e-05,no
366,-0.435,1.6e-05,no
367,-0.434,1.558e-05,no
368,-0.433,1.516e-05,no
369,-0.432,1.476e-05,no
370,-0.431,1.437e-05,no
371,-0.43,1.398e-05,no
372,-0.429,1.361e-05,no
373,-0.428,1.324e-05,no
374,-0.427,1.289e-05,no
375,-0.426,1.254e-05,no
376,-0.425,1.22e-05,no
377,-0.424,1.187e-05,no
378,-0.423,1.155e-05,no
379,-0.422,1.124e-05,no
380,-0.421,1.093e-05,no
381,-0.42,1.063e-05,no
382,-0.419,1.034e-05,no
383,-0.418,1.006e-05,no
384,-0.417,9.781e-06,no
385,-0.416,9.512e-06,no
386,-0.415,9.249e-06,no
387,-0.414,8.994e-06,no
388,-0.413,8.744e-06,no
389,-0.412,8.502e-06,no
390,-0.411,8.265e-06,no
391,-0.41,8.034e-06,no
392,-0.409,7.81e-06,no
393,-0.408,7.591e-06,no
394,-0.407,7.378e-06,no
395,-0.406,7.17e-06,no
396,-0.405,6.968e-06,no
397,-0.404,6.771e-06,no
398,-0.403,6.58e-06,no
399,-0.402,6.393e-06,no
400,-0.401,6.211e-06,no
401,-0.4,6.034e-06,no
402,-0.399,5.861e-06,no
403,-0.398,5.693e-06,no
404,-0.397,5.53e-06,no
405,-0.396,5.371e-06,no
406,-0.395,5.216e-06,no
407,-0.394,5.065e-06,no
408,-0.393,4.918e-06,no
409,-0.392,4.775e-06,no
410,-0.391,4.636e-06,no
411,-0.39,4.501e-06,no
412,-0.389,4.37e-06,no
413,-0.388,4.241e-06,no
414,-0.387,4.117e-06,no
415,-0.386,3.996e-06,no
416,-0.385,3.878e-06,no
417,-0.384,3.763e-06,no
418,-0.383,3.651e-06,no
419,-0.382,3.543e-06,no
420,-0.381,3.437e-06,no
421,-0.38,3.334e-06,no
422,-0.379,3.235e-06,no
423,-0.378,3.137e-06,no
424,-0.377,3.043e-06,no
425,-0.376,2.951e-06,no
426,-0.375,2.862e-06,no
427,-0.374,2.775e-06,no
428,-0.373,2.691e-06,no
429,-0.372,2.609e-06,no
430,-0.371,2.529e-06,no
431,-0.37,2.452e-06,no
432,-0.369,2.377e-06,no
433,-0.368,2.303e-06,no
434,-0.367,2.232e-06,no
435,-0.366,2.163e-06,no
436,-0.365,2.096e-06,no
437,-0.364,2.031e-06,no
438,-0.363,1.968e-06,no
439,-0.362,1.906e-06,no
440,-0.361,1.847e-06,no
441,-0.36,1.789e-06,no
442,-0.359,1.732e-06,no
443,-0.358,1.678e-06,no
444,-0.357,1.625e-06,no
445,-0.356,1.573e-06,no
446,-0.355,1.523e-06,no
447,-0.354,1.475e-06,no
448,-0.353,1.427e-06,no
449,-0.352,1.382e-06,no
450,-0.351,1.337e-06,no
451,-0.35,1.294e-06,no
452,-0.349,1.252e-06,no
453,-0.348,1.212e-06,no
454,-0.347,1.173e-06,no
455,-0.346,1.134e-06,no
456,-0.345,1.097e-06,no
457,-0.344,1.061e-06,no
458,-0.343,1.027e-06,no
459,-0.342,9.928e-07,no
460,-0.341,9.6e-07,no
461,-0.34,9.283e-07,no
462,-0.339,8.975e-07,no
463,-0.338,8.676e-07,no
464,-0.337,8.387e-07,no
465,-0.336,8.106e-07,no
466,-0.335,7.834e-07,no
467,-0.334,7.571e-07,no
468,-0.333,7.315e-07,no
469,-0.332,7.068e-07,no
470,-0.331,6.828e-07,no
471,-0.33,6.596e-07,no
472,-0.329,6.371e-07,no
473,-0.328,6.153e-07,no
474,-0.327,5.942e-07,no
475,-0.326,5.737e-07,no
476,-0.325,5.539e-07,no
477,-0.324,5.348e-07,no
478,-0.323,5.162e-07,no
479,-0.322,4.982e-07,no
480,-0.321,4.809e-07,no
481,-0.32,4.64e-07,no
482,-0.319,4.477e-07,no
483,-0.318,4.32e-07,no
484,-0.317,4.167e-07,no
485,-0.316,4.02e-07,no
486,-0.315,3.877e-07,no
487,-0.314,3.739e-07,no
488,-0.313,3.605e-07,no
489,-0.312,3.476e-07,no
490,-0.311,3.351e-07,no
491,-0.31,3.23e-07,no
492,-0.309,3.113e-07,no
493,-0.308,3e-07,no
494,-0.307,2.891e-07,no
495,-0.306,2.786e-07,no
496,-0.305,2.684e-07,no
497,-0.304,2.585e-07,no
498,-0.303,2.49e-07,no
499,-0.302,2.398e-07,no
500,-0.301,2.309e-07,no
501,-0.3,2.223e-07,no
502,-0.299,2.141e-07,no
503,-0.298,2.06e-07,no
504,-0.297,1.983e-07,no
505,-0.296,1.908e-07,no
506,-0.295,1.836e-07,no
507,-0.294,1.767e-07,no
508,-0.293,1.7e-07,no
509,-0.292,1.635e-07,no
510,-0.291,1.572e-07,no
511,-0.29,1.512e-07,no
512,-0.289,1.454e-07,no
513,-0.288,1.398e-07,no
514,-0.287,1.344e-07,no
515,-0.286,1.291e-07,no
516,-0.285,1.241e-07,no
517,-0.284,1.192e-07,no
518,-0.283,1.146e-07,no
519,-0.282,1.101e-07,no
520,-0.281,1.057e-07,no
521,-0.28,1.015e-07,no
522,-0.279,9.747e-08,no
523,-0.278,9.358e-08,no
524,-0.277,8.983e-08,no
525,-0.276,8.622e-08,no
526,-0.275,8.275e-08,no
527,-0.274,7.94e-08,no
528,-0.273,7.617e-08,no
529,-0.272,7.307e-08,no
530,-0.271,7.008e-08,no
531,-0.27,6.721e-08,no
532,-0.269,6.444e-08,no
533,-0.268,6.178e-08,no
534,-0.267,5.922e-08,no
535,-0.266,5.675e-08,no
536,-0.265,5.438e-08,no
537,-0.264,5.21e-08,no
538,-0.263,4.991e-08,no
539,-0.262,4.781e-08,no
540,-0.261,4.578e-08,no
541,-0.26,4.384e-08,no
542,-0.259,4.197e-08,no
543,-0.258,4.017e-08,no
544,-0.257,3.844e-08,no
545,-0.256,3.679e-08,no
546,-0.255,3.519e-08,no
547,-0.254,3.366e-08,no
548,-0.253,3.22e-08,no
549,-0.252,3.079e-08,no
550,-0.251,2.943e-08,no
551,-0.25,2.813e-08,no
552,-0.249,2.689e-08,no
553,-0.248,2.569e-08,no
554,-0.247,2.455e-08,no
555,-0.246,2.345e-08,no
556,-0.245,2.239e-08,no
557,-0.244,2.138e-08,no
558,-0.243,2.042e-08,no
559,-0.242,1.949e-08,no
560,-0.241,1.86e-08,no
561,-0.24,1.774e-08,no
562,-0.239,1.693e-08,no
563,-0.238,1.615e-08,no
564,-0.237,1.54e-08,no
565,-0.236,1.468e-08,no
566,-0.235,1.399e-08,no
567,-0.234,1.334e-08,no
568,-0.233,1.271e-08,no
569,-0.232,1.211e-08,no
570,-0.231,1.153e-08,no
571,-0.23,1.098e-08,no
572,-0.229,1.046e-08,no
573,-0.228,9.952e-09,no
574,-0.227,9.471e-09,no
575,-0.226,9.012e-09,no
576,-0.225,8.573e-09,no
577,-0.224,8.154e-09,no
578,-0.223,7.753e-09,no
579,-0.222,7.37e-09,no
580,-0.221,7.005e-09,no
581,-0.22,6.657e-09,no
582,-0.219,6.324e-09,no
583,-0.218,6.007e-09,no
