index,x,d,err_taylor,err_pade,log_err_taylor,log_err_pade
656,-0.9999473108,0.0000526892,6.923,5.288,1.9347998524,1.6653628294
657,-0.9999479145,0.0000520855,6.934,5.299,1.9364623412,1.6675331624
658,-0.9999485113,0.0000514887,6.946,5.311,1.9381220807,1.6696988731
659,-0.9999491013,0.0000508987,6.957,5.322,1.9397790798,1.6718599804
660,-0.9999496845,0.0000503155,6.969,5.334,1.9414333475,1.6740165032
661,-0.999950261,0.000049739,6.98,5.345,1.9430848927,1.6761684601
662,-0.999950831,0.000049169,6.992,5.357,1.9447337243,1.6783158698
663,-0.9999513944,0.0000486056,7.003,5.368,1.946379851,1.6804587508
664,-0.9999519513,0.0000480487,7.015,5.38,1.9480232816,1.6825971213
665,-0.9999525019,0.0000474981,7.026,5.391,1.9496640249,1.6847309998
666,-0.9999530461,0.0000469539,7.038,5.402,1.9513020895,1.6868604043
667,-0.9999535841,0.0000464159,7.049,5.414,1.9529374841,1.6889853529
668,-0.999954116,0.000045884,7.061,5.425,1.9545702172,1.6911058637
669,-0.9999546417,0.0000453583,7.072,5.437,1.9562002975,1.6932219545
670,-0.9999551614,0.0000448386,7.084,5.448,1.9578277335,1.6953336429
671,-0.9999556752,0.0000443248,7.095,5.46,1.9594525336,1.6974409468
672,-0.9999561831,0.0000438169,7.107,5.471,1.9610747063,1.6995438836
673,-0.9999566852,0.0000433148,7.118,5.483,1.9626942599,1.7016424708
674,-0.9999571815,0.0000428185,7.13,5.494,1.964311203,1.7037367258
675,-0.9999576721,0.0000423279,7.142,5.506,1.9659255437,1.7058266659
676,-0.9999581571,0.0000418429,7.153,5.517,1.9675372903,1.7079123081
677,-0.9999586366,0.0000413634,7.165,5.529,1.9691464512,1.7099936696
678,-0.9999591105,0.0000408895,7.176,5.54,1.9707530345,1.7120707674
