index,x-value,pointwise error (4 s.f.),MAE (yes/no)
299,-0.9967751575,1.353,no
300,-0.9968121087,1.362,no
301,-0.9968486365,1.372,no
302,-0.9968847458,1.382,no
303,-0.9969204413,1.391,no
304,-0.9969557278,1.401,no
305,-0.99699061,1.41,no
306,-0.9970250925,1.42,no
307,-0.9970591798,1.43,no
308,-0.9970928766,1.439,no
309,-0.9971261873,1.449,no
310,-0.9971591163,1.459,no
311,-0.997191668,1.469,no
312,-0.9972238467,1.478,no
313,-0.9972556567,1.488,no
314,-0.9972871022,1.498,no
315,-0.9973181874,1.508,no
316,-0.9973489164,1.518,no
317,-0.9973792933,1.528,no
318,-0.9974093221,1.538,no
319,-0.9974390069,1.547,no
320,-0.9974683515,1.557,no
321,-0.9974973599,1.567,no
322,-0.9975260359,1.577,no
323,-0.9975543833,1.587,no
324,-0.9975824059,1.597,no
325,-0.9976101074,1.607,no
326,-0.9976374915,1.617,no
327,-0.9976645619,1.627,no
328,-0.997691322,1.637,no
329,-0.9977177755,1.647,no
330,-0.9977439259,1.657,no
331,-0.9977697767,1.668,no
332,-0.9977953313,1.678,no
333,-0.997820593,1.688,no
334,-0.9978455653,1.698,no
335,-0.9978702515,1.708,no
336,-0.9978946548,1.718,no
337,-0.9979187784,1.728,no
338,-0.9979426257,1.739,no
339,-0.9979661997,1.749,no
340,-0.9979895036,1.759,no
341,-0.9980125405,1.769,no
342,-0.9980353134,1.78,no
343,-0.9980578253,1.79,no
344,-0.9980800793,1.8,no
345,-0.9981020784,1.81,no
346,-0.9981238253,1.821,no
347,-0.9981453231,1.831,no
348,-0.9981665745,1.841,no
349,-0.9981875825,1.852,no
350,-0.9982083497,1.862,no
351,-0.9982288789,1.872,no
352,-0.998249173,1.883,no
353,-0.9982692345,1.893,no
354,-0.9982890661,1.904,no
355,-0.9983086705,1.914,no
356,-0.9983280502,1.924,no
357,-0.9983472079,1.935,no
358,-0.9983661461,1.945,no
359,-0.9983848673,1.956,no
360,-0.998403374,1.966,no
361,-0.9984216686,1.977,no
362,-0.9984397536,1.987,no
363,-0.9984576314,1.998,no
364,-0.9984753043,2.008,no
365,-0.9984927747,2.019,no
366,-0.9985100449,2.029,no
367,-0.9985271173,2.04,no
368,-0.998543994,2.05,no
369,-0.9985606774,2.061,no
370,-0.9985771695,2.072,no
371,-0.9985934728,2.082,no
372,-0.9986095892,2.093,no
373,-0.9986255209,2.103,no
374,-0.9986412701,2.114,no
375,-0.9986568388,2.125,no
376,-0.9986722292,2.135,no
377,-0.9986874432,2.146,no
378,-0.9987024828,2.157,no
379,-0.9987173502,2.167,no
380,-0.9987320472,2.178,no
381,-0.9987465757,2.189,no
382,-0.9987609378,2.199,no
383,-0.9987751354,2.21,no
384,-0.9987891702,2.221,no
385,-0.9988030443,2.232,no
386,-0.9988167594,2.242,no
387,-0.9988303173,2.253,no
388,-0.9988437199,2.264,no
389,-0.9988569689,2.275,no
390,-0.9988700661,2.285,no
391,-0.9988830132,2.296,no
392,-0.9988958119,2.307,no
393,-0.9989084641,2.318,no
394,-0.9989209712,2.329,no
395,-0.998933335,2.339,no
396,-0.9989455572,2.35,no
397,-0.9989576393,2.361,no
398,-0.998969583,2.372,no
399,-0.9989813898,2.383,no
400,-0.9989930614,2.393,no
401,-0.9990045992,2.404,no
402,-0.9990160048,2.415,no
403,-0.9990272797,2.426,no
404,-0.9990384254,2.437,no
405,-0.9990494434,2.448,no
406,-0.9990603352,2.459,no
407,-0.9990711021,2.47,no
408,-0.9990817457,2.481,no
409,-0.9990922673,2.491,no
410,-0.9991026684,2.502,no
411,-0.9991129503,2.513,no
412,-0.9991231144,2.524,no
413,-0.999133162,2.535,no
414,-0.9991430945,2.546,no
415,-0.9991529132,2.557,no
416,-0.9991626193,2.568,no
417,-0.9991722143,2.579,no
418,-0.9991816993,2.59,no
419,-0.9991910757,2.601,no
420,-0.9992003445,2.612,no
421,-0.9992095072,2.623,no
422,-0.9992185649,2.634,no
423,-0.9992275189,2.645,no
424,-0.9992363702,2.656,no
425,-0.9992451201,2.667,no
426,-0.9992537697,2.678,no
427,-0.9992623202,2.689,no
428,-0.9992707728,2.7,no
429,-0.9992791285,2.711,no
430,-0.9992873885,2.722,no
431,-0.9992955538,2.733,no
432,-0.9993036255,2.744,no
433,-0.9993116048,2.755,no
434,-0.9993194926,2.766,no
435,-0.9993272901,2.777,no
436,-0.9993349982,2.788,no
437,-0.999342618,2.8,no
438,-0.9993501505,2.811,no
439,-0.9993575966,2.822,no
440,-0.9993649575,2.833,no
441,-0.999372234,2.844,no
442,-0.9993794271,2.855,no
443,-0.9993865378,2.866,no
444,-0.9993935671,2.877,no
445,-0.9994005157,2.888,no
446,-0.9994073848,2.899,no
447,-0.9994141752,2.911,no
448,-0.9994208877,2.922,no
449,-0.9994275234,2.933,no
450,-0.999434083,2.944,no
451,-0.9994405674,2.955,no
452,-0.9994469776,2.966,no
453,-0.9994533143,2.977,no
454,-0.9994595784,2.989,no
455,-0.9994657707,3,no
456,-0.999471892,3.011,no
457,-0.9994779432,3.022,no
458,-0.9994839251,3.033,no
459,-0.9994898385,3.044,no
460,-0.9994956841,3.056,no
461,-0.9995014627,3.067,no
462,-0.999507175,3.078,no
463,-0.999512822,3.089,no
464,-0.9995184042,3.1,no
465,-0.9995239225,3.112,no
466,-0.9995293775,3.123,no
467,-0.99953477,3.134,no
468,-0.9995401008,3.145,no
469,-0.9995453705,3.156,no
470,-0.9995505797,3.168,no
471,-0.9995557293,3.179,no
