index,x-value,pointwise error (4 s.f.),MAE (yes/no)
473,-0.328,7.819e-06,no
474,-0.327,7.662e-06,no
475,-0.326,7.507e-06,no
476,-0.325,7.355e-06,no
477,-0.324,7.205e-06,no
478,-0.323,7.058e-06,no
479,-0.322,6.914e-06,no
480,-0.321,6.772e-06,no
481,-0.32,6.632e-06,no
482,-0.319,6.495e-06,no
483,-0.318,6.361e-06,no
484,-0.317,6.228e-06,no
485,-0.316,6.098e-06,no
486,-0.315,5.97e-06,no
487,-0.314,5.845e-06,no
488,-0.313,5.721e-06,no
489,-0.312,5.6e-06,no
490,-0.311,5.481e-06,no
491,-0.31,5.364e-06,no
492,-0.309,5.25e-06,no
493,-0.308,5.137e-06,no
494,-0.307,5.026e-06,no
495,-0.306,4.918e-06,no
496,-0.305,4.811e-06,no
497,-0.304,4.706e-06,no
498,-0.303,4.603e-06,no
499,-0.302,4.502e-06,no
500,-0.301,4.403e-06,no
501,-0.3,4.306e-06,no
502,-0.299,4.211e-06,no
503,-0.298,4.117e-06,no
504,-0.297,4.025e-06,no
505,-0.296,3.935e-06,no
506,-0.295,3.847e-06,no
507,-0.294,3.76e-06,no
508,-0.293,3.675e-06,no
509,-0.292,3.591e-06,no
510,-0.291,3.509e-06,no
511,-0.29,3.429e-06,no
512,-0.289,3.35e-06,no
513,-0.288,3.273e-06,no
514,-0.287,3.197e-06,no
515,-0.286,3.123e-06,no
516,-0.285,3.05e-06,no
517,-0.284,2.979e-06,no
518,-0.283,2.909e-06,no
519,-0.282,2.84e-06,no
520,-0.281,2.773e-06,no
521,-0.28,2.707e-06,no
522,-0.279,2.642e-06,no
523,-0.278,2.579e-06,no
524,-0.277,2.517e-06,no
525,-0.276,2.456e-06,no
526,-0.275,2.397e-06,no
527,-0.274,2.339e-06,no
528,-0.273,2.282e-06,no
529,-0.272,2.226e-06,no
530,-0.271,2.171e-06,no
531,-0.27,2.117e-06,no
532,-0.269,2.065e-06,no
533,-0.268,2.013e-06,no
534,-0.267,1.963e-06,no
535,-0.266,1.914e-06,no
536,-0.265,1.866e-06,no
537,-0.264,1.819e-06,no
538,-0.263,1.772e-06,no
539,-0.262,1.727e-06,no
540,-0.261,1.683e-06,no
541,-0.26,1.64e-06,no
542,-0.259,1.598e-06,no
543,-0.258,1.556e-06,no
544,-0.257,1.516e-06,no
545,-0.256,1.476e-06,no
546,-0.255,1.437e-06,no
547,-0.254,1.4e-06,no
548,-0.253,1.363e-06,no
549,-0.252,1.326e-06,no
550,-0.251,1.291e-06,no
551,-0.25,1.257e-06,no
552,-0.249,1.223e-06,no
553,-0.248,1.19e-06,no
554,-0.247,1.158e-06,no
555,-0.246,1.126e-06,no
556,-0.245,1.095e-06,no
557,-0.244,1.065e-06,no
558,-0.243,1.036e-06,no
559,-0.242,1.007e-06,no
560,-0.241,9.792e-07,no
561,-0.24,9.518e-07,no
562,-0.239,9.252e-07,no
563,-0.238,8.991e-07,no
564,-0.237,8.737e-07,no
565,-0.236,8.489e-07,no
566,-0.235,8.246e-07,no
567,-0.234,8.01e-07,no
568,-0.233,7.779e-07,no
569,-0.232,7.554e-07,no
570,-0.231,7.335e-07,no
571,-0.23,7.121e-07,no
572,-0.229,6.912e-07,no
573,-0.228,6.709e-07,no
574,-0.227,6.51e-07,no
575,-0.226,6.317e-07,no
576,-0.225,6.129e-07,no
