index,x-value,pointwise error (4 s.f.),MAE (yes/no)
324,-0.477,2.219e-05,no
325,-0.476,2.17e-05,no
326,-0.475,2.121e-05,no
327,-0.474,2.074e-05,no
328,-0.473,2.028e-05,no
329,-0.472,1.983e-05,no
330,-0.471,1.938e-05,no
331,-0.47,1.895e-05,no
332,-0.469,1.852e-05,no
333,-0.468,1.81e-05,no
334,-0.467,1.769e-05,no
335,-0.466,1.729e-05,no
336,-0.465,1.69e-05,no
337,-0.464,1.652e-05,no
338,-0.463,1.614e-05,no
339,-0.462,1.577e-05,no
340,-0.461,1.541e-05,no
341,-0.46,1.505e-05,no
342,-0.459,1.471e-05,no
343,-0.458,1.437e-05,no
344,-0.457,1.404e-05,no
345,-0.456,1.371e-05,no
346,-0.455,1.339e-05,no
347,-0.454,1.308e-05,no
348,-0.453,1.278e-05,no
349,-0.452,1.248e-05,no
350,-0.451,1.218e-05,no
351,-0.45,1.19e-05,no
352,-0.449,1.162e-05,no
353,-0.448,1.134e-05,no
354,-0.447,1.108e-05,no
355,-0.446,1.081e-05,no
356,-0.445,1.056e-05,no
357,-0.444,1.03e-05,no
358,-0.443,1.006e-05,no
359,-0.442,9.818e-06,no
360,-0.441,9.583e-06,no
361,-0.44,9.352e-06,no
362,-0.439,9.127e-06,no
363,-0.438,8.906e-06,no
364,-0.437,8.691e-06,no
365,-0.436,8.48e-06,no
366,-0.435,8.274e-06,no
367,-0.434,8.072e-06,no
368,-0.433,7.875e-06,no
369,-0.432,7.682e-06,no
370,-0.431,7.493e-06,no
371,-0.43,7.309e-06,no
372,-0.429,7.128e-06,no
373,-0.428,6.952e-06,no
374,-0.427,6.779e-06,no
375,-0.426,6.611e-06,no
376,-0.425,6.446e-06,no
377,-0.424,6.285e-06,no
378,-0.423,6.128e-06,no
379,-0.422,5.974e-06,no
380,-0.421,5.824e-06,no
381,-0.42,5.677e-06,no
382,-0.419,5.533e-06,no
383,-0.418,5.393e-06,no
384,-0.417,5.256e-06,no
385,-0.416,5.122e-06,no
386,-0.415,4.991e-06,no
387,-0.414,4.864e-06,no
388,-0.413,4.739e-06,no
389,-0.412,4.617e-06,no
390,-0.411,4.498e-06,no
391,-0.41,4.382e-06,no
392,-0.409,4.268e-06,no
393,-0.408,4.157e-06,no
394,-0.407,4.049e-06,no
395,-0.406,3.943e-06,no
396,-0.405,3.84e-06,no
397,-0.404,3.739e-06,no
398,-0.403,3.641e-06,no
399,-0.402,3.545e-06,no
400,-0.401,3.451e-06,no
401,-0.4,3.36e-06,no
402,-0.399,3.27e-06,no
403,-0.398,3.183e-06,no
404,-0.397,3.098e-06,no
405,-0.396,3.015e-06,no
406,-0.395,2.934e-06,no
