index,x,d,err_taylor,err_pade,log_err_taylor,log_err_pade
522,0.9997531732,0.0002468268,0.0494,0.0001871,-3.0078211487,-8.5840711193
523,0.9997560014,0.0002439986,0.0494,0.0001871,-3.0077925861,-8.5840490658
524,0.9997587972,0.0002412028,0.0494,0.0001871,-3.0077643509,-8.5840272651
525,0.999761561,0.000238439,0.0494,0.0001871,-3.0077364393,-8.5840057143
526,0.9997642931,0.0002357069,0.0494,0.0001871,-3.0077088477,-8.5839844105
527,0.9997669939,0.0002330061,0.04941,0.0001871,-3.0076815722,-8.5839633509
528,0.9997696637,0.0002303363,0.04941,0.0001871,-3.0076546094,-8.5839425326
529,0.999772303,0.000227697,0.04941,0.0001871,-3.0076279556,-8.583921953
530,0.999774912,0.000225088,0.04941,0.0001871,-3.0076016073,-8.5839016093
531,0.9997774911,0.0002225089,0.04941,0.0001871,-3.0075755609,-8.5838814988
532,0.9997800407,0.0002199593,0.04941,0.0001871,-3.0075498131,-8.5838616188
533,0.9997825611,0.0002174389,0.04941,0.0001871,-3.0075243604,-8.5838419666
534,0.9997850525,0.0002149475,0.04942,0.0001871,-3.0074991994,-8.5838225397
535,0.9997875155,0.0002124845,0.04942,0.0001871,-3.0074743267,-8.5838033355
536,0.9997899502,0.0002100498,0.04942,0.0001871,-3.0074497391,-8.5837843513
537,0.999792357,0.000207643,0.04942,0.0001871,-3.0074254334,-8.5837655848
538,0.9997947362,0.0002052638,0.04942,0.0001871,-3.0074014061,-8.5837470334
539,0.9997970882,0.0002029118,0.04942,0.0001871,-3.0073776543,-8.5837286946
540,0.9997994132,0.0002005868,0.04942,0.0001871,-3.0073541747,-8.583710566
541,0.9998017116,0.0001982884,0.04942,0.0001871,-3.0073309641,-8.5836926452
542,0.9998039837,0.0001960163,0.04942,0.0001871,-3.0073080196,-8.5836749298
543,0.9998062297,0.0001937703,0.04943,0.0001871,-3.0072853381,-8.5836574174
544,0.9998084499,0.0001915501,0.04943,0.0001871,-3.0072629164,-8.5836401058
545,0.9998106448,0.0001893552,0.04943,0.0001871,-3.0072407518,-8.5836229926
546,0.9998128145,0.0001871855,0.04943,0.0001871,-3.0072188412,-8.5836060755
547,0.9998149593,0.0001850407,0.04943,0.0001872,-3.0071971817,-8.5835893523
548,0.9998170795,0.0001829205,0.04943,0.0001872,-3.0071757704,-8.5835728208
549,0.9998191755,0.0001808245,0.04943,0.0001872,-3.0071546045,-8.5835564788
550,0.9998212474,0.0001787526,0.04943,0.0001872,-3.0071336812,-8.583540324
551,0.9998232956,0.0001767044,0.04943,0.0001872,-3.0071129976,-8.5835243544
552,0.9998253204,0.0001746796,0.04944,0.0001872,-3.0070925511,-8.5835085679
553,0.9998273219,0.0001726781,0.04944,0.0001872,-3.007072339,-8.5834929623
554,0.9998293005,0.0001706995,0.04944,0.0001872,-3.0070523585,-8.5834775355
555,0.9998312564,0.0001687436,0.04944,0.0001872,-3.0070326069,-8.5834622856
556,0.9998331899,0.0001668101,0.04944,0.0001872,-3.0070130818,-8.5834472104
557,0.9998351013,0.0001648987,0.04944,0.0001872,-3.0069937803,-8.583432308
558,0.9998369908,0.0001630092,0.04944,0.0001872,-3.0069747001,-8.5834175764
