index,x,d,err_taylor,err_pade,log_err_taylor,log_err_pade
56,1.4874580336,0.0833382932,6.767,0.0009383,1.9120782928,-6.9714093307
57,1.4884129486,0.0823833782,6.892,0.0009667,1.9303500369,-6.9416298258
58,1.4893569218,0.0814394049,7.018,0.0009958,1.948540114,-6.9119315144
59,1.4902900788,0.080506248,7.147,0.001026,1.9666495647,-6.882313369
60,1.4912125434,0.0795837834,7.277,0.001057,1.9846794148,-6.8527743768
61,1.4921244381,0.0786718887,7.409,0.001088,2.002630676,-6.8233135383
62,1.493025884,0.0777704428,7.542,0.001121,2.0205043459,-6.7939298683
63,1.4939170009,0.0768793259,7.678,0.001154,2.0383014084,-6.7646223948
64,1.4947979071,0.0759984197,7.815,0.001188,2.0560228336,-6.7353901592
65,1.4956687196,0.0751276072,7.954,0.001223,2.0736695784,-6.7062322162
66,1.4965295541,0.0742667727,8.095,0.001259,2.0912425864,-6.6771476332
67,1.4973805249,0.0734158019,8.238,0.001296,2.1087427882,-6.6481354902
68,1.498221745,0.0725745818,8.383,0.001335,2.1261711018,-6.61919488
69,1.4990533262,0.0717430006,8.529,0.001374,2.1435284325,-6.5903249075
70,1.4998753789,0.0709209479,8.678,0.001414,2.1608156734,-6.5615246899
71,1.5006880122,0.0701083146,8.829,0.001455,2.1780337051,-6.5327933561
72,1.5014913342,0.0693049926,8.982,0.001497,2.1951833966,-6.504130047
73,1.5022854514,0.0685108754,9.136,0.001541,2.2122656048,-6.4755339149
74,1.5030704694,0.0677258574,9.293,0.001585,2.2292811752,-6.4470041236
75,1.5038464925,0.0669498343,9.452,0.001631,2.2462309416,-6.4185398482
76,1.5046136236,0.0661827032,9.613,0.001678,2.2631157267,-6.3901402746
77,1.5053719647,0.0654243621,9.776,0.001726,2.2799363423,-6.3618045997
78,1.5061216166,0.0646747102,9.941,0.001776,2.2966935888,-6.3335320313
79,1.5068626786,0.0639336482,10.11,0.001827,2.3133882562,-6.3053217877
80,1.5075952494,0.0632010774,10.28,0.001879,2.3300211237,-6.2771730974
81,1.5083194262,0.0624769006,10.45,0.001932,2.3465929604,-6.2490851992
82,1.5090353051,0.0617610217,10.62,0.001987,2.3631045246,-6.2210573424
83,1.5097429813,0.0610533455,10.8,0.002044,2.379556565,-6.1930887857
84,1.5104425487,0.0603537781,10.98,0.002101,2.3959498199,-6.165178798
85,1.5111341003,0.0596622265,11.16,0.002161,2.412285018,-6.1373266575
86,1.5118177278,0.058978599,11.34,0.002222,2.4285628783,-6.1095316523
