index,x-value,pointwise error (4 s.f.),MAE (yes/no)
520,1.5703995719,2516,no
521,1.570404118,2546,no
522,1.5704086121,2575,no
523,1.5704130546,2605,no
524,1.5704174463,2635,no
525,1.5704217876,2666,no
526,1.5704260792,2697,no
527,1.5704303216,2728,no
528,1.5704345154,2760,no
529,1.5704386611,2792,no
530,1.5704427594,2824,no
531,1.5704468107,2857,no
532,1.5704508155,2890,no
533,1.5704547745,2924,no
534,1.5704586881,2958,no
535,1.5704625569,2992,no
536,1.5704663813,3027,no
537,1.5704701619,3062,no
538,1.5704738992,3097,no
539,1.5704775937,3133,no
540,1.5704812458,3170,no
541,1.5704848561,3206,no
542,1.570488425,3244,no
543,1.5704919531,3281,no
544,1.5704954407,3319,no
545,1.5704988883,3358,no
546,1.5705022965,3397,no
547,1.5705056655,3436,no
548,1.570508996,3476,no
549,1.5705122883,3517,no
550,1.5705155429,3557,no
551,1.5705187602,3599,no
552,1.5705219407,3640,no
553,1.5705250847,3683,no
554,1.5705281927,3725,no
555,1.570531265,3769,no
556,1.5705343022,3812,no
557,1.5705373045,3857,no
558,1.5705402725,3901,no
559,1.5705432064,3947,no
560,1.5705461068,3992,no
561,1.5705489739,4039,no
562,1.5705518081,4086,no
563,1.5705546099,4133,no
564,1.5705573795,4181,no
565,1.5705601175,4229,no
566,1.570562824,4278,no
567,1.5705654996,4328,no
568,1.5705681444,4378,no
569,1.570570759,4429,no
570,1.5705733437,4481,no
571,1.5705758987,4532,no
572,1.5705784244,4585,no
573,1.5705809212,4638,no
574,1.5705833894,4692,no
575,1.5705858293,4747,no
576,1.5705882412,4802,no
577,1.5705906255,4857,no
578,1.5705929825,4914,no
579,1.5705953125,4971,no
580,1.5705976158,5028,no
581,1.5705998927,5087,no
582,1.5706021435,5146,no
583,1.5706043685,5205,no
584,1.570606568,5266,no
585,1.5706087423,5327,no
586,1.5706108917,5389,no
587,1.5706130165,5451,no
588,1.5706151169,5514,no
589,1.5706171932,5578,no
590,1.5706192458,5643,no
591,1.5706212749,5708,no
592,1.5706232807,5775,no
593,1.5706252635,5842,no
594,1.5706272236,5909,no
595,1.5706291612,5978,no
596,1.5706310766,6047,no
597,1.5706329701,6117,no
598,1.5706348419,6188,no
599,1.5706366922,6260,no
600,1.5706385214,6333,no
601,1.5706403296,6406,no
602,1.570642117,6481,no
603,1.570643884,6556,no
604,1.5706456307,6632,no
605,1.5706473575,6709,no
606,1.5706490644,6786,no
607,1.5706507518,6865,no
608,1.5706524198,6945,no
609,1.5706540688,7025,no
610,1.5706556988,7107,no
611,1.5706573101,7189,no
612,1.570658903,7273,no
613,1.5706604777,7357,no
614,1.5706620343,7442,no
615,1.570663573,7529,no
616,1.5706650942,7616,no
617,1.5706665979,7704,no
618,1.5706680844,7794,no
619,1.5706695538,7884,no
620,1.5706710064,7975,no
621,1.5706724424,8068,no
622,1.5706738619,8161,no
623,1.5706752651,8256,no
624,1.5706766523,8352,no
625,1.5706780235,8449,no
626,1.5706793791,8547,no
627,1.5706807191,8646,no
628,1.5706820438,8746,no
629,1.5706833533,8847,no
630,1.5706846477,8950,no
631,1.5706859274,9054,no
632,1.5706871924,9159,no
633,1.5706884429,9265,no
634,1.570689679,9373,no
635,1.570690901,9481,no
636,1.570692109,9591,no
637,1.5706933032,9702,no
638,1.5706944837,9815,no
639,1.5706956506,9929,no
640,1.5706968042,1.004e+04,no
641,1.5706979446,1.016e+04,no
642,1.5706990719,1.028e+04,no
643,1.5707001862,1.04e+04,no
644,1.5707012878,1.052e+04,no
645,1.5707023768,1.064e+04,no
646,1.5707034533,1.076e+04,no
647,1.5707045175,1.089e+04,no
648,1.5707055695,1.101e+04,no
649,1.5707066094,1.114e+04,no
650,1.5707076374,1.127e+04,no
651,1.5707086536,1.14e+04,no
652,1.5707096582,1.153e+04,no
653,1.5707106513,1.167e+04,no
654,1.570711633,1.18e+04,no
655,1.5707126034,1.194e+04,no
656,1.5707135628,1.208e+04,no
657,1.5707145111,1.222e+04,no
658,1.5707154486,1.236e+04,no
659,1.5707163753,1.25e+04,no
660,1.5707172914,1.265e+04,no
661,1.570718197,1.28e+04,no
662,1.5707190923,1.294e+04,no
663,1.5707199772,1.309e+04,no
664,1.5707208521,1.325e+04,no
665,1.5707217169,1.34e+04,no
666,1.5707225718,1.355e+04,no
667,1.5707234169,1.371e+04,no
668,1.5707242523,1.387e+04,no
669,1.5707250782,1.403e+04,no
670,1.5707258946,1.419e+04,no
671,1.5707267016,1.436e+04,no
672,1.5707274994,1.452e+04,no
673,1.570728288,1.469e+04,no
674,1.5707290676,1.486e+04,no
675,1.5707298383,1.504e+04,no
676,1.5707306001,1.521e+04,no
677,1.5707313533,1.539e+04,no
678,1.5707320977,1.557e+04,no
679,1.5707328337,1.575e+04,no
680,1.5707335612,1.593e+04,no
681,1.5707342804,1.611e+04,no
