index,x-value,pointwise error (4 s.f.),MAE (yes/no)
289,-0.9686370614,0.06967,no
290,-0.9676370614,0.06908,no
291,-0.9666370614,0.06849,no
292,-0.9656370614,0.06791,no
293,-0.9646370614,0.06734,no
294,-0.9636370614,0.06677,no
295,-0.9626370614,0.0662,no
296,-0.9616370614,0.06564,no
297,-0.9606370614,0.06508,no
298,-0.9596370614,0.06453,no
299,-0.9586370614,0.06398,no
300,-0.9576370614,0.06344,no
301,-0.9566370614,0.0629,no
302,-0.9556370614,0.06236,no
303,-0.9546370614,0.06183,no
304,-0.9536370614,0.0613,no
305,-0.9526370614,0.06078,no
306,-0.9516370614,0.06026,no
307,-0.9506370614,0.05975,no
308,-0.9496370614,0.05924,no
309,-0.9486370614,0.05873,no
310,-0.9476370614,0.05823,no
311,-0.9466370614,0.05773,no
312,-0.9456370614,0.05723,no
313,-0.9446370614,0.05674,no
314,-0.9436370614,0.05626,no
315,-0.9426370614,0.05577,no
316,-0.9416370614,0.05529,no
317,-0.9406370614,0.05482,no
318,-0.9396370614,0.05435,no
319,-0.9386370614,0.05388,no
320,-0.9376370614,0.05342,no
321,-0.9366370614,0.05296,no
322,-0.9356370614,0.0525,no
323,-0.9346370614,0.05205,no
324,-0.9336370614,0.0516,no
325,-0.9326370614,0.05115,no
326,-0.9316370614,0.05071,no
327,-0.9306370614,0.05027,no
328,-0.9296370614,0.04984,no
329,-0.9286370614,0.04941,no
330,-0.9276370614,0.04898,no
331,-0.9266370614,0.04856,no
332,-0.9256370614,0.04813,no
333,-0.9246370614,0.04772,no
334,-0.9236370614,0.0473,no
335,-0.9226370614,0.04689,no
336,-0.9216370614,0.04648,no
337,-0.9206370614,0.04608,no
338,-0.9196370614,0.04568,no
339,-0.9186370614,0.04528,no
340,-0.9176370614,0.04489,no
341,-0.9166370614,0.04449,no
342,-0.9156370614,0.04411,no
343,-0.9146370614,0.04372,no
344,-0.9136370614,0.04334,no
345,-0.9126370614,0.04296,no
346,-0.9116370614,0.04258,no
347,-0.9106370614,0.04221,no
348,-0.9096370614,0.04184,no
349,-0.9086370614,0.04147,no
350,-0.9076370614,0.04111,no
351,-0.9066370614,0.04075,no
352,-0.9056370614,0.04039,no
353,-0.9046370614,0.04004,no
354,-0.9036370614,0.03968,no
355,-0.9026370614,0.03933,no
356,-0.9016370614,0.03899,no
357,-0.9006370614,0.03864,no
358,-0.8996370614,0.0383,no
359,-0.8986370614,0.03796,no
360,-0.8976370614,0.03763,no
361,-0.8966370614,0.0373,no
362,-0.8956370614,0.03697,no
363,-0.8946370614,0.03664,no
364,-0.8936370614,0.03631,no
365,-0.8926370614,0.03599,no
366,-0.8916370614,0.03567,no
367,-0.8906370614,0.03536,no
368,-0.8896370614,0.03504,no
369,-0.8886370614,0.03473,no
370,-0.8876370614,0.03442,no
371,-0.8866370614,0.03411,no
372,-0.8856370614,0.03381,no
373,-0.8846370614,0.03351,no
374,-0.8836370614,0.03321,no
375,-0.8826370614,0.03291,no
376,-0.8816370614,0.03262,no
377,-0.8806370614,0.03233,no
378,-0.8796370614,0.03204,no
379,-0.8786370614,0.03175,no
380,-0.8776370614,0.03147,no
381,-0.8766370614,0.03118,no
382,-0.8756370614,0.0309,no
383,-0.8746370614,0.03063,no
384,-0.8736370614,0.03035,no
385,-0.8726370614,0.03008,no
386,-0.8716370614,0.02981,no
387,-0.8706370614,0.02954,no
388,-0.8696370614,0.02927,no
389,-0.8686370614,0.02901,no
390,-0.8676370614,0.02874,no
391,-0.8666370614,0.02849,no
392,-0.8656370614,0.02823,no
393,-0.8646370614,0.02797,no
394,-0.8636370614,0.02772,no
395,-0.8626370614,0.02747,no
396,-0.8616370614,0.02722,no
397,-0.8606370614,0.02697,no
398,-0.8596370614,0.02672,no
399,-0.8586370614,0.02648,no
400,-0.8576370614,0.02624,no
401,-0.8566370614,0.026,no
402,-0.8556370614,0.02576,no
403,-0.8546370614,0.02553,no
404,-0.8536370614,0.0253,no
405,-0.8526370614,0.02506,no
406,-0.8516370614,0.02484,no
407,-0.8506370614,0.02461,no
408,-0.8496370614,0.02438,no
409,-0.8486370614,0.02416,no
410,-0.8476370614,0.02394,no
411,-0.8466370614,0.02372,no
412,-0.8456370614,0.0235,no
413,-0.8446370614,0.02328,no
414,-0.8436370614,0.02307,no
415,-0.8426370614,0.02286,no
416,-0.8416370614,0.02264,no
