index,x,d,err_taylor,err_pade,log_err_taylor,log_err_pade
215,1.5574596138,0.013336713,70.94,31.06,4.2618052066,3.4358597505
216,1.5576124298,0.013183897,71.81,31.64,4.2739675717,3.4544690198
217,1.5577634948,0.013032832,72.68,32.23,4.2861225635,3.4730385182
218,1.5579128289,0.0128834979,73.57,32.84,4.298270268,3.4915682833
219,1.5580604519,0.0127358749,74.47,33.45,4.31041077,3.5100583541
220,1.5582063833,0.0125899435,75.38,34.07,4.3225441535,3.5285087704
221,1.5583506426,0.0124456842,76.3,34.71,4.3346705015,3.5469195732
222,1.558493249,0.0123030778,77.23,35.35,4.3467898959,3.5652908048
223,1.5586342213,0.0121621055,78.17,36,4.3589024177,3.5836225088
224,1.5587735783,0.0120227485,79.12,36.67,4.3710081469,3.6019147298
225,1.5589113386,0.0118849882,80.09,37.34,4.3831071625,3.6201675136
226,1.5590475203,0.0117488065,81.06,38.03,4.3951995428,3.6383809077
227,1.5591821416,0.0116141852,82.05,38.73,4.4072853649,3.6565549603
228,1.5593152204,0.0114811064,83.04,39.44,4.4193647052,3.6746897213
229,1.5594467744,0.0113495524,84.05,40.16,4.4314376391,3.6927852418
230,1.5595768209,0.0112195059,85.07,40.89,4.443504241,3.7108415742
231,1.5597053773,0.0110909494,86.1,41.63,4.4555645846,3.7288587722
232,1.5598324607,0.010963866,87.15,42.39,4.4676187427,3.746836891
233,1.559958088,0.0108382388,88.21,43.15,4.4796667873,3.7647759872
234,1.5600822758,0.010714051,89.27,43.93,4.4917087892,3.7826761185
235,1.5602050405,0.0105912863,90.35,44.73,4.5037448189,3.8005373443
236,1.5603263987,0.0104699281,91.45,45.53,4.5157749456,3.8183597253
237,1.5604463662,0.0103499606,92.55,46.35,4.527799238,3.8361433236
238,1.5605649591,0.0102313677,93.67,47.18,4.5398177638,3.8538882027
239,1.5606821932,0.0101141336,94.81,48.02,4.55183059,3.8715944277
240,1.560798084,0.0099982428,95.95,48.87,4.5638377828,3.8892620651
241,1.5609126468,0.00988368,97.11,49.74,4.5758394077,3.9068911826
242,1.5610258969,0.0097704298,98.28,50.63,4.5878355291,3.9244818498
243,1.5611378494,0.0096584774,99.47,51.52,4.5998262111,3.9420341374
244,1.5612485192,0.0095478076,100.7,52.43,4.6118115167,3.9595481178
245,1.5613579208,0.009438406,101.9,53.36,4.6237915083,3.9770238648
246,1.5614660688,0.009330258,103.1,54.3,4.6357662477,3.9944614537
247,1.5615729777,0.0092233491,104.3,55.25,4.6477357956,4.0118609614
248,1.5616786616,0.0091176652,105.6,56.22,4.6597002124,4.0292224661
249,1.5617831345,0.0090131923,106.9,57.2,4.6716595575,4.0465460477
250,1.5618864104,0.0089099164,108.2,58.2,4.6836138897,4.0638317874
251,1.5619885028,0.008807824,109.5,59.21,4.6955632673,4.081079768
252,1.5620894255,0.0087069013,110.8,60.24,4.7075077475,4.0982900739
253,1.5621891918,0.008607135,112.1,61.28,4.7194473872,4.115462791
254,1.5622878149,0.0085085119,113.5,62.34,4.7313822424,4.1325980064
255,1.562385308,0.0084110188,114.8,63.41,4.7433123687,4.1496958091
256,1.5624816839,0.0083146429,116.2,64.51,4.7552378208,4.1667562893
257,1.5625769556,0.0082193712,117.6,65.61,4.7671586528,4.183779539
258,1.5626711356,0.0081251912,119,66.74,4.7790749183,4.2007656514
259,1.5627642364,0.0080320904,120.4,67.88,4.7909866701,4.2177147213
260,1.5628562705,0.0079400563,121.9,69.04,4.8028939606,4.2346268451
261,1.56294725,0.0078490767,123.3,70.21,4.8147968413,4.2515021206
262,1.5630371871,0.0077591397,124.8,71.4,4.8266953634,4.2683406469
263,1.5631260936,0.0076702332,126.3,72.61,4.8385895773,4.2851425249
264,1.5632139815,0.0075823453,127.8,73.84,4.8504795328,4.3019078567
265,1.5633008622,0.0074954646,129.3,75.09,4.8623652793,4.318636746
266,1.5633867475,0.0074095793,130.9,76.35,4.8742468655,4.3353292978
267,1.5634716487,0.0073246781,132.4,77.63,4.8861243395,4.3519856189
268,1.563555577,0.0072407498,134,78.93,4.8979977488,4.368605817
269,1.5636385437,0.0071577831,135.6,80.25,4.9098671405,4.3851900016
270,1.5637205597,0.0070757671,137.2,81.59,4.9217325611,4.4017382836
271,1.5638016359,0.0069946909,138.9,82.95,4.9335940566,4.4182507751
272,1.5638817832,0.0069145436,140.5,84.33,4.9454516722,4.4347275898
273,1.5639610121,0.0068353147,142.2,85.73,4.9573054528,4.4511688425
274,1.5640393331,0.0067569936,143.9,87.15,4.9691554429,4.4675746497
275,1.5641167568,0.00667957,145.6,88.58,4.9810016862,4.4839451291
276,1.5641932933,0.0066030335,147.4,90.04,4.992844226,4.5002803997
277,1.5642689528,0.006527374,149.1,91.52,5.0046831052,4.5165805819
278,1.5643437454,0.0064525814,150.9,93.02,5.016518366,4.5328457973
279,1.564417681,0.0063786458,152.7,94.55,5.0283500503,4.549076169
280,1.5644907694,0.0063055574,154.5,96.09,5.0401781994,4.5652718212
281,1.5645630204,0.0062333064,156.3,97.65,5.0520028541,4.5814328795
282,1.5646344435,0.0061618833,158.2,99.24,5.0638240548,4.5975594707
283,1.5647050482,0.0060912786,160.1,100.9,5.0756418415,4.6136517227
284,1.5647748438,0.0060214829,162,102.5,5.0874562535,4.6297097649
285,1.5648438398,0.005952487,163.9,104.1,5.0992673298,4.6457337276
286,1.5649120452,0.0058842816,165.8,105.8,5.111075109,4.6617237426
287,1.564979469,0.0058168578,167.8,107.5,5.122879629,4.6776799427
288,1.5650461203,0.0057502065,169.8,109.2,5.1346809277,4.6936024619
289,1.5651120079,0.0056843189,171.8,111,5.1464790421,4.7094914352
290,1.5651771405,0.0056191863,173.9,112.8,5.158274009,4.7253469988
291,1.5652415268,0.0055548,175.9,114.6,5.1700658648,4.7411692902
292,1.5653051754,0.0054911514,178,116.4,5.1818546453,4.7569584476
293,1.5653680946,0.0054282322,180.1,118.2,5.193640386,4.7727146107
294,1.5654302929,0.0053660339,182.3,120.1,5.2054231221,4.7884379198
295,1.5654917785,0.0053045483,184.4,122,5.2172028882,4.8041285164
296,1.5655525596,0.0052437672,186.6,123.9,5.2289797186,4.8197865432
297,1.5656126443,0.0051836825,188.8,125.9,5.2407536471,4.8354121437
298,1.5656720404,0.0051242864,191,127.9,5.2525247073,4.8510054622
299,1.565730756,0.0050655708,193.3,129.9,5.2642929321,4.8665666442
300,1.5657887989,0.0050075279,195.6,131.9,5.2760583544,4.882095836
301,1.5658461766,0.0049501502,197.9,134,5.2878210064,4.8975931849
302,1.5659028969,0.0048934299,200.3,136.1,5.2995809202,4.913058839
303,1.5659589673,0.0048373595,202.6,138.2,5.3113381272,4.9284929471
304,1.5660143952,0.0047819316,205,140.3,5.3230926587,4.9438956591
305,1.566069188,0.0047271388,207.4,142.5,5.3348445455,4.9592671257
306,1.5661233529,0.0046729738,209.9,144.7,5.3465938182,4.9746074982
307,1.5661768973,0.0046194295,212.4,146.9,5.3583405069,4.9899169287
308,1.5662298281,0.0045664987,214.9,149.2,5.3700846413,5.0051955702
309,1.5662821524,0.0045141744,217.4,151.5,5.3818262509,5.0204435763
310,1.5663338771,0.0044624497,220,153.8,5.3935653649,5.0356611015
311,1.5663850092,0.0044113176,222.6,156.2,5.4053020119,5.0508483006
312,1.5664355554,0.0043607714,225.2,158.5,5.4170362205,5.0660053293
313,1.5664855224,0.0043108044,227.9,161,5.4287680186,5.0811323441
314,1.5665349169,0.0042614099,230.6,163.4,5.4404974342,5.0962295018
315,1.5665837454,0.0042125814,233.3,165.9,5.4522244946,5.11129696
316,1.5666320144,0.0041643124,236,168.4,5.4639492269,5.1263348767
317,1.5666797303,0.0041165965,238.8,170.9,5.4756716581,5.1413434107
318,1.5667268995,0.0040694273,241.6,173.5,5.4873918146,5.156322721
319,1.5667735282,0.0040227986,244.5,176.1,5.4991097226,5.1712729674
320,1.5668196227,0.0039767041,247.4,178.8,5.5108254081,5.18619431
321,1.5668651889,0.0039311379,250.3,181.5,5.5225388965,5.2010869095
322,1.5669102331,0.0038860937,253.2,184.2,5.5342502133,5.2159509268
323,1.5669547611,0.0038415657,256.2,186.9,5.5459593834,5.2307865235
324,1.5669987789,0.0037975479,259.2,189.7,5.5576664316,5.2455938615
325,1.5670422923,0.0037540345,262.3,192.6,5.5693713823,5.2603731028
