index,x-value,pointwise error (4 s.f.),MAE (yes/no)
244,-1.0136370614,3.834e-07,no
245,-1.0126370614,3.782e-07,no
246,-1.0116370614,3.729e-07,no
247,-1.0106370614,3.678e-07,no
248,-1.0096370614,3.627e-07,no
249,-1.0086370614,3.577e-07,no
250,-1.0076370614,3.528e-07,no
251,-1.0066370614,3.479e-07,no
252,-1.0056370614,3.431e-07,no
253,-1.0046370614,3.384e-07,no
254,-1.0036370614,3.337e-07,no
255,-1.0026370614,3.291e-07,no
256,-1.0016370614,3.246e-07,no
257,-1.0006370614,3.201e-07,no
258,-0.9996370614,3.156e-07,no
259,-0.9986370614,3.113e-07,no
260,-0.9976370614,3.07e-07,no
261,-0.9966370614,3.027e-07,no
262,-0.9956370614,2.985e-07,no
263,-0.9946370614,2.944e-07,no
264,-0.9936370614,2.903e-07,no
265,-0.9926370614,2.863e-07,no
266,-0.9916370614,2.823e-07,no
267,-0.9906370614,2.784e-07,no
268,-0.9896370614,2.746e-07,no
269,-0.9886370614,2.707e-07,no
270,-0.9876370614,2.67e-07,no
271,-0.9866370614,2.633e-07,no
272,-0.9856370614,2.596e-07,no
273,-0.9846370614,2.56e-07,no
274,-0.9836370614,2.525e-07,no
275,-0.9826370614,2.489e-07,no
276,-0.9816370614,2.455e-07,no
277,-0.9806370614,2.421e-07,no
278,-0.9796370614,2.387e-07,no
279,-0.9786370614,2.354e-07,no
280,-0.9776370614,2.321e-07,no
281,-0.9766370614,2.289e-07,no
282,-0.9756370614,2.257e-07,no
283,-0.9746370614,2.225e-07,no
284,-0.9736370614,2.194e-07,no
285,-0.9726370614,2.163e-07,no
286,-0.9716370614,2.133e-07,no
287,-0.9706370614,2.103e-07,no
288,-0.9696370614,2.074e-07,no
289,-0.9686370614,2.045e-07,no
290,-0.9676370614,2.016e-07,no
291,-0.9666370614,1.988e-07,no
292,-0.9656370614,1.96e-07,no
293,-0.9646370614,1.933e-07,no
294,-0.9636370614,1.906e-07,no
295,-0.9626370614,1.879e-07,no
296,-0.9616370614,1.853e-07,no
297,-0.9606370614,1.827e-07,no
298,-0.9596370614,1.801e-07,no
299,-0.9586370614,1.776e-07,no
300,-0.9576370614,1.751e-07,no
301,-0.9566370614,1.726e-07,no
302,-0.9556370614,1.702e-07,no
303,-0.9546370614,1.678e-07,no
304,-0.9536370614,1.655e-07,no
305,-0.9526370614,1.631e-07,no
306,-0.9516370614,1.608e-07,no
307,-0.9506370614,1.586e-07,no
308,-0.9496370614,1.563e-07,no
309,-0.9486370614,1.541e-07,no
310,-0.9476370614,1.52e-07,no
311,-0.9466370614,1.498e-07,no
312,-0.9456370614,1.477e-07,no
313,-0.9446370614,1.456e-07,no
314,-0.9436370614,1.435e-07,no
315,-0.9426370614,1.415e-07,no
316,-0.9416370614,1.395e-07,no
317,-0.9406370614,1.375e-07,no
318,-0.9396370614,1.356e-07,no
319,-0.9386370614,1.337e-07,no
320,-0.9376370614,1.318e-07,no
321,-0.9366370614,1.299e-07,no
322,-0.9356370614,1.281e-07,no
323,-0.9346370614,1.263e-07,no
324,-0.9336370614,1.245e-07,no
325,-0.9326370614,1.227e-07,no
326,-0.9316370614,1.209e-07,no
327,-0.9306370614,1.192e-07,no
328,-0.9296370614,1.175e-07,no
329,-0.9286370614,1.159e-07,no
330,-0.9276370614,1.142e-07,no
331,-0.9266370614,1.126e-07,no
332,-0.9256370614,1.11e-07,no
333,-0.9246370614,1.094e-07,no
334,-0.9236370614,1.078e-07,no
335,-0.9226370614,1.063e-07,no
336,-0.9216370614,1.048e-07,no
337,-0.9206370614,1.033e-07,no
338,-0.9196370614,1.018e-07,no
339,-0.9186370614,1.003e-07,no
340,-0.9176370614,9.89e-08,no
341,-0.9166370614,9.748e-08,no
342,-0.9156370614,9.609e-08,no
343,-0.9146370614,9.471e-08,no
344,-0.9136370614,9.335e-08,no
345,-0.9126370614,9.201e-08,no
346,-0.9116370614,9.069e-08,no
347,-0.9106370614,8.938e-08,no
348,-0.9096370614,8.81e-08,no
349,-0.9086370614,8.683e-08,no
350,-0.9076370614,8.558e-08,no
351,-0.9066370614,8.435e-08,no
352,-0.9056370614,8.313e-08,no
353,-0.9046370614,8.193e-08,no
354,-0.9036370614,8.075e-08,no
355,-0.9026370614,7.958e-08,no
356,-0.9016370614,7.843e-08,no
357,-0.9006370614,7.73e-08,no
358,-0.8996370614,7.618e-08,no
359,-0.8986370614,7.508e-08,no
360,-0.8976370614,7.399e-08,no
361,-0.8966370614,7.292e-08,no
362,-0.8956370614,7.186e-08,no
363,-0.8946370614,7.082e-08,no
364,-0.8936370614,6.979e-08,no
365,-0.8926370614,6.878e-08,no
366,-0.8916370614,6.778e-08,no
367,-0.8906370614,6.679e-08,no
368,-0.8896370614,6.582e-08,no
369,-0.8886370614,6.486e-08,no
370,-0.8876370614,6.392e-08,no
371,-0.8866370614,6.299e-08,no
372,-0.8856370614,6.207e-08,no
373,-0.8846370614,6.116e-08,no
374,-0.8836370614,6.027e-08,no
375,-0.8826370614,5.939e-08,no
376,-0.8816370614,5.852e-08,no
377,-0.8806370614,5.766e-08,no
378,-0.8796370614,5.682e-08,no
379,-0.8786370614,5.598e-08,no
380,-0.8776370614,5.516e-08,no
381,-0.8766370614,5.435e-08,no
382,-0.8756370614,5.356e-08,no
383,-0.8746370614,5.277e-08,no
384,-0.8736370614,5.199e-08,no
385,-0.8726370614,5.123e-08,no
386,-0.8716370614,5.048e-08,no
387,-0.8706370614,4.973e-08,no
