index,x-value,pointwise error (4 s.f.),MAE (yes/no)
743,2.6269555922,202.8,no
744,2.6279555922,203.4,no
745,2.6289555922,204,no
746,2.6299555922,204.6,no
747,2.6309555922,205.2,no
748,2.6319555922,205.9,no
749,2.6329555922,206.5,no
750,2.6339555922,207.1,no
751,2.6349555922,207.7,no
752,2.6359555922,208.3,no
753,2.6369555922,209,no
754,2.6379555922,209.6,no
755,2.6389555922,210.2,no
756,2.6399555922,210.9,no
757,2.6409555922,211.5,no
758,2.6419555922,212.1,no
759,2.6429555922,212.8,no
760,2.6439555922,213.4,no
761,2.6449555922,214,no
762,2.6459555922,214.7,no
763,2.6469555922,215.3,no
764,2.6479555922,216,no
765,2.6489555922,216.6,no
766,2.6499555922,217.3,no
767,2.6509555922,217.9,no
768,2.6519555922,218.6,no
769,2.6529555922,219.2,no
770,2.6539555922,219.9,no
771,2.6549555922,220.5,no
772,2.6559555922,221.2,no
773,2.6569555922,221.8,no
774,2.6579555922,222.5,no
775,2.6589555922,223.2,no
776,2.6599555922,223.8,no
777,2.6609555922,224.5,no
778,2.6619555922,225.2,no
779,2.6629555922,225.9,no
780,2.6639555922,226.5,no
781,2.6649555922,227.2,no
782,2.6659555922,227.9,no
783,2.6669555922,228.6,no
784,2.6679555922,229.2,no
785,2.6689555922,229.9,no
786,2.6699555922,230.6,no
787,2.6709555922,231.3,no
788,2.6719555922,232,no
789,2.6729555922,232.7,no
790,2.6739555922,233.4,no
791,2.6749555922,234.1,no
792,2.6759555922,234.8,no
793,2.6769555922,235.5,no
794,2.6779555922,236.2,no
795,2.6789555922,236.9,no
796,2.6799555922,237.6,no
797,2.6809555922,238.3,no
798,2.6819555922,239,no
799,2.6829555922,239.7,no
800,2.6839555922,240.4,no
801,2.6849555922,241.1,no
802,2.6859555922,241.8,no
803,2.6869555922,242.5,no
804,2.6879555922,243.3,no
805,2.6889555922,244,no
806,2.6899555922,244.7,no
807,2.6909555922,245.4,no
808,2.6919555922,246.2,no
809,2.6929555922,246.9,no
810,2.6939555922,247.6,no
811,2.6949555922,248.4,no
812,2.6959555922,249.1,no
813,2.6969555922,249.8,no
814,2.6979555922,250.6,no
815,2.6989555922,251.3,no
816,2.6999555922,252.1,no
817,2.7009555922,252.8,no
818,2.7019555922,253.5,no
819,2.7029555922,254.3,no
820,2.7039555922,255,no
821,2.7049555922,255.8,no
822,2.7059555922,256.6,no
823,2.7069555922,257.3,no
824,2.7079555922,258.1,no
825,2.7089555922,258.8,no
826,2.7099555922,259.6,no
827,2.7109555922,260.4,no
828,2.7119555922,261.1,no
829,2.7129555922,261.9,no
830,2.7139555922,262.7,no
831,2.7149555922,263.5,no
832,2.7159555922,264.2,no
833,2.7169555922,265,no
834,2.7179555922,265.8,no
835,2.7189555922,266.6,no
